hofID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
marioma01h,1964,BBWAA,201,151,50,N,Player,
wanerll01h,1964,BBWAA,201,151,47,N,Player,
reesepe01h,1964,Run Off,201,,47,N,Player,1st
rizzuph01h,1964,BBWAA,201,151,45,N,Player,
boudrlo01h,1964,Run Off,201,,43,N,Player,1st
reynoal01h,1964,BBWAA,201,151,35,N,Player,
waltebu01h,1964,BBWAA,201,151,35,N,Player,
lopezal01h,1964,Run Off,201,,34,N,Player,1st
kellge01h,1964,BBWAA,201,151,33,N,Player,
lombaer01h,1964,BBWAA,201,151,33,N,Player,
kinerra01h,1964,BBWAA,201,151,31,N,Player,
gordojo01h,1964,BBWAA,201,151,30,N,Player,
hermabi01h,1964,BBWAA,201,151,26,N,Player,
newhoha01h,1964,BBWAA,201,151,26,N,Player,
doerrbo01h,1964,BBWAA,201,151,24,N,Player,
lemonbo01h,1964,BBWAA,201,151,24,N,Player,
cavarph01h,1964,BBWAA,201,151,22,N,Player,
vandejo01h,1964,Run Off,201,,20,N,Player,1st
martipe01h,1964,BBWAA,201,151,19,N,Player,
kleinch01h,1964,Run Off,201,,18,N,Player,1st
newsobo01h,1964,BBWAA,201,151,17,N,Player,
vaughar01h,1964,BBWAA,201,151,17,N,Player,
marioma01h,1964,Run Off,201,,17,N,Player,1st
bridgto01h,1964,BBWAA,201,151,15,N,Player,
durocle01h,1964,BBWAA,201,151,15,N,Player,
moorete01h,1964,BBWAA,201,151,14,N,Player,
hardeme01h,1964,Run Off,201,,14,N,Player,1st
henrito01h,1964,BBWAA,201,151,13,N,Player,
maglisa01h,1964,BBWAA,201,151,13,N,Player,
warnelo01h,1964,BBWAA,201,151,13,N,Player,
cramedo01h,1964,BBWAA,201,151,12,N,Player,
dimagdo01h,1964,BBWAA,201,151,12,N,Player,
kellech01h,1964,BBWAA,201,151,12,N,Player,
mizejo01h,1964,Run Off,201,,12,N,Player,1st
wanerll01h,1964,Run Off,201,,12,N,Player,1st
rizzuph01h,1964,Run Off,201,,11,N,Player,1st
hutchfr01h,1964,BBWAA,201,151,10,N,Player,
schumha02h,1964,BBWAA,201,151,10,N,Player,
yorkru01h,1964,BBWAA,201,151,10,N,Player,
hermabi01h,1964,Run Off,201,,9,N,Player,1st
lombaer01h,1964,Run Off,201,,9,N,Player,1st
raschvi01h,1964,BBWAA,201,151,8,N,Player,
kellge01h,1964,Run Off,201,,8,N,Player,1st
waltebu01h,1964,Run Off,201,,8,N,Player,1st
chandsp01h,1964,BBWAA,201,151,6,N,Player,
mccorfr01h,1964,BBWAA,201,151,6,N,Player,
walkedi02h,1964,BBWAA,201,151,6,N,Player,
reynoal01h,1964,Run Off,201,,6,N,Player,1st
vaughar01h,1964,Run Off,201,,6,N,Player,1st
doerrbo01h,1964,Run Off,201,,5,N,Player,1st
martipe01h,1964,Run Off,201,,5,N,Player,1st
elliobo01h,1964,BBWAA,201,151,4,N,Player,
truckvi01h,1964,BBWAA,201,151,4,N,Player,
kindeel01h,1964,BBWAA,201,151,3,N,Player,
sainjo01h,1964,BBWAA,201,151,3,N,Player,
kinerra01h,1964,Run Off,201,,3,N,Player,1st
lemonbo01h,1964,Run Off,201,,3,N,Player,1st
newhoha01h,1964,Run Off,201,,3,N,Player,1st
casege01h,1964,BBWAA,201,151,2,N,Player,
houttar01h,1964,BBWAA,201,151,2,N,Player,
westrwe01h,1964,BBWAA,201,151,2,N,Player,
durocle01h,1964,Run Off,201,,2,N,Player,1st
gromest01h,1964,BBWAA,201,151,1,N,Player,
kuzavbo01h,1964,BBWAA,201,151,1,N,Player,
miksied01h,1964,BBWAA,201,151,1,N,Player,
northro01h,1964,BBWAA,201,151,1,N,Player,
sewelri01h,1964,BBWAA,201,151,1,N,Player,
smallro01h,1964,BBWAA,201,151,1,N,Player,
troutdi01h,1964,BBWAA,201,151,1,N,Player,
bridgto01h,1964,Run Off,201,,1,N,Player,1st
cavarph01h,1964,Run Off,201,,1,N,Player,1st
gordojo01h,1964,Run Off,201,,1,N,Player,1st
newsobo01h,1964,Run Off,201,,1,N,Player,1st
faberre01h,1964,Veterans,,,,Y,Player,
grimebu01h,1964,Veterans,,,,Y,Player,
huggimi01h,1964,Veterans,,,,Y,Manager,
keefeti01h,1964,Veterans,,,,Y,Player,
manushe01h,1964,Veterans,,,,Y,Player,
wardjo01h,1964,Veterans,,,,Y,Player,
galvipu01h,1965,Veterans,,,,Y,Player,
willite01h,1966,BBWAA,302,227,282,Y,Player,
ruffire01h,1966,BBWAA,302,227,208,N,Player,
camparo01h,1966,BBWAA,302,227,197,N,Player,
medwijo01h,1966,BBWAA,302,227,187,N,Player,
boudrlo01h,1966,BBWAA,302,227,115,N,Player,
lopezal01h,1966,BBWAA,302,227,109,N,Manager,
slaugen01h,1966,BBWAA,302,227,100,N,Player,
reesepe01h,1966,BBWAA,302,227,95,N,Player,
marioma01h,1966,BBWAA,302,227,86,N,Player,
mizejo01h,1966,BBWAA,302,227,81,N,Player,
kinerra01h,1966,BBWAA,302,227,74,N,Player,
vandejo01h,1966,BBWAA,302,227,72,N,Player,
reynoal01h,1966,BBWAA,302,227,60,N,Player,
waltebu01h,1966,BBWAA,302,227,56,N,Player,
rizzuph01h,1966,BBWAA,302,227,54,N,Player,
vaughar01h,1966,BBWAA,302,227,36,N,Player,
hardeme01h,1966,BBWAA,302,227,34,N,Player,
lombaer01h,1966,BBWAA,302,227,34,N,Player,
newhoha01h,1966,BBWAA,302,227,32,N,Player,
gordojo01h,1966,BBWAA,302,227,31,N,Player,
doerrbo01h,1966,BBWAA,302,227,30,N,Player,
kellge01h,1966,BBWAA,302,227,29,N,Player,
hermabi01h,1966,BBWAA,302,227,28,N,Player,
newsobo01h,1966,BBWAA,302,227,25,N,Player,
lemonbo01h,1966,BBWAA,302,227,21,N,Player,
vernomi01h,1966,BBWAA,302,227,20,N,Player,
darkal01h,1966,BBWAA,302,227,17,N,Player,
bridgto01h,1966,BBWAA,302,227,16,N,Player,
thomsbo01h,1966,BBWAA,302,227,12,N,Player,
cavarph01h,1966,BBWAA,302,227,9,N,Player,
dobyla01h,1966,BBWAA,302,227,7,N,Player,
newcodo01h,1966,BBWAA,302,227,7,N,Player,
erskica01h,1966,BBWAA,302,227,6,N,Player,
heganji01h,1966,BBWAA,302,227,5,N,Player,
mcdougi01h,1966,BBWAA,302,227,5,N,Player,
hattogr01h,1966,BBWAA,302,227,4,N,Player,
lockmwh01h,1966,BBWAA,302,227,4,N,Player,
sauerha01h,1966,BBWAA,302,227,4,N,Player,
ennisde01h,1966,BBWAA,302,227,3,N,Player,
furilca01h,1966,BBWAA,302,227,2,N,Player,
grissma01h,1966,BBWAA,302,227,2,N,Player,
martimo01h,1966,BBWAA,302,227,2,N,Player,
pafkoan01h,1966,BBWAA,302,227,2,N,Player,
ricede01h,1966,BBWAA,302,227,2,N,Player,
adamsbo03h,1966,BBWAA,302,227,1,N,Player,
carrach01h,1966,BBWAA,302,227,1,N,Player,
hearnji01h,1966,BBWAA,302,227,1,N,Player,
hemusso01h,1966,BBWAA,302,227,1,N,Player,
portebo01h,1966,BBWAA,302,227,1,N,Player,
stengca01h,1966,Veterans,,,,Y,Manager,
ruffire01h,1967,Run Off,306,,266,Y,Player,1st
medwijo01h,1967,Run Off,306,,248,N,Player,1st
medwijo01h,1967,BBWAA,292,219,212,N,Player,
ruffire01h,1967,BBWAA,292,219,212,N,Player,
camparo01h,1967,BBWAA,292,219,204,N,Player,
camparo01h,1967,Run Off,306,,170,N,Player,1st
boudrlo01h,1967,BBWAA,292,219,143,N,Player,
kinerra01h,1967,BBWAA,292,219,124,N,Player,
slaugen01h,1967,BBWAA,292,219,123,N,Player,
lopezal01h,1967,BBWAA,292,219,114,N,Player,
marioma01h,1967,BBWAA,292,219,90,N,Player,
mizejo01h,1967,BBWAA,292,219,89,N,Player,
reesepe01h,1967,BBWAA,292,219,89,N,Player,
vandejo01h,1967,BBWAA,292,219,87,N,Player,
reynoal01h,1967,BBWAA,292,219,77,N,Player,
rizzuph01h,1967,BBWAA,292,219,71,N,Player,
boudrlo01h,1967,Run Off,306,,68,N,Player,1st
gordojo01h,1967,BBWAA,292,219,66,N,Player,
waltebu01h,1967,BBWAA,292,219,65,N,Player,
newhoha01h,1967,BBWAA,292,219,62,N,Player,
hermabi01h,1967,BBWAA,292,219,59,N,Player,
hardeme01h,1967,BBWAA,292,219,52,N,Player,
lopezal01h,1967,Run Off,306,,50,N,Player,1st
slaugen01h,1967,Run Off,306,,48,N,Player,1st
vaughar01h,1967,BBWAA,292,219,46,N,Player,
lombaer01h,1967,BBWAA,292,219,43,N,Player,
kinerra01h,1967,Run Off,306,,41,N,Player,1st
kellge01h,1967,BBWAA,292,219,40,N,Player,
darkal01h,1967,BBWAA,292,219,38,N,Player,
doerrbo01h,1967,BBWAA,292,219,35,N,Player,
lemonbo01h,1967,BBWAA,292,219,35,N,Player,
vandejo01h,1967,Run Off,306,,35,N,Player,1st
lombaer01h,1967,Run Off,306,,25,N,Player,1st
waltebu01h,1967,Run Off,306,,24,N,Player,1st
bauerha01h,1967,BBWAA,292,219,23,N,Player,
marioma01h,1967,Run Off,306,,22,N,Player,1st
newsobo01h,1967,BBWAA,292,219,19,N,Player,
reynoal01h,1967,Run Off,306,,19,N,Player,1st
vaughar01h,1967,Run Off,306,,19,N,Player,1st
newcodo01h,1967,BBWAA,292,219,18,N,Player,
reesepe01h,1967,Run Off,306,,16,N,Player,1st
cavarph01h,1967,BBWAA,292,219,15,N,Player,
doerrbo01h,1967,Run Off,306,,15,N,Player,1st
vernomi01h,1967,BBWAA,292,219,14,N,Player,
hardeme01h,1967,Run Off,306,,14,N,Player,1st
hermabi01h,1967,Run Off,306,,14,N,Player,1st
mizejo01h,1967,Run Off,306,,14,N,Player,1st
rizzuph01h,1967,Run Off,306,,14,N,Player,1st
gordojo01h,1967,Run Off,306,,13,N,Player,1st
newhoha01h,1967,Run Off,306,,13,N,Player,1st
kellge01h,1967,Run Off,306,,11,N,Player,1st
dobyla01h,1967,BBWAA,292,219,10,N,Player,
thomsbo01h,1967,BBWAA,292,219,10,N,Player,
kluszte01h,1967,BBWAA,292,219,9,N,Player,
bauerha01h,1967,Run Off,306,,9,N,Player,1st
darkal01h,1967,Run Off,306,,7,N,Player,1st
lemonbo01h,1967,Run Off,306,,7,N,Player,1st
newsobo01h,1967,Run Off,306,,6,N,Player,1st
mcdougi01h,1967,BBWAA,292,219,4,N,Player,
cavarph01h,1967,Run Off,306,,4,N,Player,1st
jenseja01h,1967,BBWAA,292,219,3,N,Player,
moorete01h,1967,BBWAA,292,219,3,N,Player,
ennisde01h,1967,BBWAA,292,219,2,N,Player,
furilca01h,1967,BBWAA,292,219,2,N,Player,
heganji01h,1967,BBWAA,292,219,2,N,Player,
torgeea01h,1967,BBWAA,292,219,2,N,Player,
valoel01h,1967,BBWAA,292,219,2,N,Player,
newcodo01h,1967,Run Off,306,,2,N,Player,1st
vernomi01h,1967,Run Off,306,,2,N,Player,1st
courtcl01h,1967,BBWAA,292,219,1,N,Player,
dropowa01h,1967,BBWAA,292,219,1,N,Player,
garvene01h,1967,BBWAA,292,219,1,N,Player,
hattogr01h,1967,BBWAA,292,219,1,N,Player,
hearnji01h,1967,BBWAA,292,219,1,N,Player,
martibi02h,1967,BBWAA,292,219,1,N,Player,
pafkoan01h,1967,BBWAA,292,219,1,N,Player,
dobyla01h,1967,Run Off,306,,1,N,Player,1st
thomsbo01h,1967,Run Off,306,,1,N,Player,1st
rickebr01h,1967,Veterans,,,,Y,Pioneer/Executive,
wanerll01h,1967,Veterans,,,,Y,Player,
medwijo01h,1968,BBWAA,283,213,240,Y,Player,
camparo01h,1968,BBWAA,283,213,205,N,Player,
boudrlo01h,1968,BBWAA,283,213,146,N,Player,
slaugen01h,1968,BBWAA,283,213,129,N,Player,
kinerra01h,1968,BBWAA,283,213,118,N,Player,
mizejo01h,1968,BBWAA,283,213,103,N,Player,
reynoal01h,1968,BBWAA,283,213,95,N,Player,
marioma01h,1968,BBWAA,283,213,89,N,Player,
vaughar01h,1968,BBWAA,283,213,82,N,Player,
reesepe01h,1968,BBWAA,283,213,81,N,Player,
vandejo01h,1968,BBWAA,283,213,79,N,Player,
gordojo01h,1968,BBWAA,283,213,77,N,Player,
rizzuph01h,1968,BBWAA,283,213,74,N,Player,
newhoha01h,1968,BBWAA,283,213,67,N,Player,
waltebu01h,1968,BBWAA,283,213,67,N,Player,
doerrbo01h,1968,BBWAA,283,213,48,N,Player,
kellge01h,1968,BBWAA,283,213,47,N,Player,
lemonbo01h,1968,BBWAA,283,213,47,N,Player,
darkal01h,1968,BBWAA,283,213,36,N,Player,
moorete01h,1968,BBWAA,283,213,33,N,Player,
cavarph01h,1968,BBWAA,283,213,23,N,Player,
henrito01h,1968,BBWAA,283,213,22,N,Player,
newsobo01h,1968,BBWAA,283,213,22,N,Player,
vernomi01h,1968,BBWAA,283,213,22,N,Player,
crosefr01h,1968,BBWAA,283,213,15,N,Player,
kluszte01h,1968,BBWAA,283,213,14,N,Player,
thomsbo01h,1968,BBWAA,283,213,13,N,Player,
kellech01h,1968,BBWAA,283,213,11,N,Player,
maglisa01h,1968,BBWAA,283,213,11,N,Player,
erskica01h,1968,BBWAA,283,213,9,N,Player,
newcodo01h,1968,BBWAA,283,213,9,N,Player,
coopewa01h,1968,BBWAA,283,213,8,N,Player,
dimagdo01h,1968,BBWAA,283,213,8,N,Player,
sainjo01h,1968,BBWAA,283,213,7,N,Player,
ashburi01h,1968,BBWAA,283,213,6,N,Player,
rowesc01h,1968,BBWAA,283,213,6,N,Player,
walkedi02h,1968,BBWAA,283,213,6,N,Player,
blackew01h,1968,BBWAA,283,213,5,N,Player,
leonadu02h,1968,BBWAA,283,213,5,N,Player,
mcdougi01h,1968,BBWAA,283,213,4,N,Player,
moseswa01h,1968,BBWAA,283,213,4,N,Player,
brechha01h,1968,BBWAA,283,213,3,N,Player,
jenseja01h,1968,BBWAA,283,213,3,N,Player,
mccorfr01h,1968,BBWAA,283,213,3,N,Player,
galanau01h,1968,BBWAA,283,213,2,N,Player,
lopated01h,1968,BBWAA,283,213,2,N,Player,
roepr01h,1968,BBWAA,283,213,2,N,Player,
raschvi01h,1968,BBWAA,283,213,1,N,Player,
cuyleki01h,1968,Veterans,,,,Y,Player,
gosligo01h,1968,Veterans,,,,Y,Player,
musiast01h,1969,BBWAA,340,255,317,Y,Player,
camparo01h,1969,BBWAA,340,255,270,Y,Player,
boudrlo01h,1969,BBWAA,340,255,218,N,Player,
kinerra01h,1969,BBWAA,340,255,137,N,Player,
slaugen01h,1969,BBWAA,340,255,128,N,Player,
mizejo01h,1969,BBWAA,340,255,116,N,Player,
marioma01h,1969,BBWAA,340,255,112,N,Player,
reynoal01h,1969,BBWAA,340,255,98,N,Player,
gordojo01h,1969,BBWAA,340,255,97,N,Player,
vandejo01h,1969,BBWAA,340,255,95,N,Player,
wynnea01h,1969,BBWAA,340,255,95,N,Player,
reesepe01h,1969,BBWAA,340,255,89,N,Player,
hodgegi01h,1969,BBWAA,340,255,82,N,Player,
newhoha01h,1969,BBWAA,340,255,82,N,Player,
rizzuph01h,1969,BBWAA,340,255,78,N,Player,
schoere01h,1969,BBWAA,340,255,65,N,Player,
doerrbo01h,1969,BBWAA,340,255,62,N,Player,
kellge01h,1969,BBWAA,340,255,60,N,Player,
lemonbo01h,1969,BBWAA,340,255,56,N,Player,
henrito01h,1969,BBWAA,340,255,50,N,Player,
darkal01h,1969,BBWAA,340,255,48,N,Player,
cavarph01h,1969,BBWAA,340,255,37,N,Player,
newsobo01h,1969,BBWAA,340,255,32,N,Player,
vernomi01h,1969,BBWAA,340,255,21,N,Player,
waltebu01h,1969,BBWAA,340,255,20,N,Player,
rowesc01h,1969,BBWAA,340,255,17,N,Player,
kellech01h,1969,BBWAA,340,255,14,N,Player,
dimagdo01h,1969,BBWAA,340,255,13,N,Player,
blackew01h,1969,BBWAA,340,255,11,N,Player,
kluszte01h,1969,BBWAA,340,255,11,N,Player,
ashburi01h,1969,BBWAA,340,255,10,N,Player,
walkedi02h,1969,BBWAA,340,255,9,N,Player,
sainjo01h,1969,BBWAA,340,255,8,N,Player,
minosmi01h,1969,BBWAA,340,255,6,N,Player,
thomsbo01h,1969,BBWAA,340,255,6,N,Player,
coopewa01h,1969,BBWAA,340,255,5,N,Player,
erskica01h,1969,BBWAA,340,255,4,N,Player,
leonadu02h,1969,BBWAA,340,255,4,N,Player,
moseswa01h,1969,BBWAA,340,255,4,N,Player,
coopemo01h,1969,BBWAA,340,255,3,N,Player,
mcdougi01h,1969,BBWAA,340,255,3,N,Player,
newcodo01h,1969,BBWAA,340,255,3,N,Player,
raschvi01h,1969,BBWAA,340,255,3,N,Player,
brechha01h,1969,BBWAA,340,255,2,N,Player,
lopated01h,1969,BBWAA,340,255,2,N,Player,
jenseja01h,1969,BBWAA,340,255,1,N,Player,
covelst01h,1969,Veterans,,,,Y,Player,
hoytwa01h,1969,Veterans,,,,Y,Player,
boudrlo01h,1970,BBWAA,300,225,232,Y,Player,
kinerra01h,1970,BBWAA,300,225,167,N,Player,
hodgegi01h,1970,BBWAA,300,225,145,N,Player,
wynnea01h,1970,BBWAA,300,225,140,N,Player,
slaugen01h,1970,BBWAA,300,225,133,N,Player,
mizejo01h,1970,BBWAA,300,225,126,N,Player,
marioma01h,1970,BBWAA,300,225,120,N,Player,
reesepe01h,1970,BBWAA,300,225,97,N,Player,
schoere01h,1970,BBWAA,300,225,97,N,Player,
kellge01h,1970,BBWAA,300,225,90,N,Player,
reynoal01h,1970,BBWAA,300,225,89,N,Player,
vandejo01h,1970,BBWAA,300,225,88,N,Player,
newhoha01h,1970,BBWAA,300,225,80,N,Player,
gordojo01h,1970,BBWAA,300,225,79,N,Player,
rizzuph01h,1970,BBWAA,300,225,79,N,Player,
doerrbo01h,1970,BBWAA,300,225,75,N,Player,
lemonbo01h,1970,BBWAA,300,225,75,N,Player,
henrito01h,1970,BBWAA,300,225,62,N,Player,
darkal01h,1970,BBWAA,300,225,55,N,Player,
cavarph01h,1970,BBWAA,300,225,51,N,Player,
snidedu01h,1970,BBWAA,300,225,51,N,Player,
waltebu01h,1970,BBWAA,300,225,29,N,Player,
dimagdo01h,1970,BBWAA,300,225,15,N,Player,
blackew01h,1970,BBWAA,300,225,14,N,Player,
newsobo01h,1970,BBWAA,300,225,12,N,Player,
ashburi01h,1970,BBWAA,300,225,11,N,Player,
vernomi01h,1970,BBWAA,300,225,10,N,Player,
coopewa01h,1970,BBWAA,300,225,9,N,Player,
sainjo01h,1970,BBWAA,300,225,9,N,Player,
kluszte01h,1970,BBWAA,300,225,8,N,Player,
kellech01h,1970,BBWAA,300,225,7,N,Player,
shantbo01h,1970,BBWAA,300,225,7,N,Player,
leonadu02h,1970,BBWAA,300,225,5,N,Player,
moseswa01h,1970,BBWAA,300,225,5,N,Player,
newcodo01h,1970,BBWAA,300,225,5,N,Player,
piercbi02h,1970,BBWAA,300,225,5,N,Player,
thomsbo01h,1970,BBWAA,300,225,4,N,Player,
brechha01h,1970,BBWAA,300,225,3,N,Player,
galanau01h,1970,BBWAA,300,225,3,N,Player,
erskica01h,1970,BBWAA,300,225,2,N,Player,
furilca01h,1970,BBWAA,300,225,2,N,Player,
wertzvi01h,1970,BBWAA,300,225,2,N,Player,
jenseja01h,1970,BBWAA,300,225,1,N,Player,
lopated01h,1970,BBWAA,300,225,1,N,Player,
mcdougi01h,1970,BBWAA,300,225,1,N,Player,
roepr01h,1970,BBWAA,300,225,1,N,Player,
combsea01h,1970,Veterans,,,,Y,Player,
frickfo99h,1970,Veterans,,,,Y,Pioneer/Executive,
haineje01h,1970,Veterans,,,,Y,Player,
berrayo01h,1971,BBWAA,360,270,242,N,Player,
wynnea01h,1971,BBWAA,360,270,240,N,Player,
kinerra01h,1971,BBWAA,360,270,212,N,Player,
hodgegi01h,1971,BBWAA,360,270,180,N,Player,
slaugen01h,1971,BBWAA,360,270,165,N,Player,
mizejo01h,1971,BBWAA,360,270,157,N,Player,
reesepe01h,1971,BBWAA,360,270,127,N,Player,
marioma01h,1971,BBWAA,360,270,123,N,Player,
schoere01h,1971,BBWAA,360,270,123,N,Player,
reynoal01h,1971,BBWAA,360,270,110,N,Player,
kellge01h,1971,BBWAA,360,270,105,N,Player,
vandejo01h,1971,BBWAA,360,270,98,N,Player,
newhoha01h,1971,BBWAA,360,270,94,N,Player,
rizzuph01h,1971,BBWAA,360,270,92,N,Player,
lemonbo01h,1971,BBWAA,360,270,90,N,Player,
snidedu01h,1971,BBWAA,360,270,89,N,Player,
cavarph01h,1971,BBWAA,360,270,83,N,Player,
doerrbo01h,1971,BBWAA,360,270,78,N,Player,
darkal01h,1971,BBWAA,360,270,54,N,Player,
foxne01h,1971,BBWAA,360,270,39,N,Player,
newsobo01h,1971,BBWAA,360,270,17,N,Player,
dimagdo01h,1971,BBWAA,360,270,15,N,Player,
kellech01h,1971,BBWAA,360,270,14,N,Player,
vernomi01h,1971,BBWAA,360,270,12,N,Player,
sainjo01h,1971,BBWAA,360,270,11,N,Player,
ashburi01h,1971,BBWAA,360,270,10,N,Player,
haddiha01h,1971,BBWAA,360,270,10,N,Player,
kluszte01h,1971,BBWAA,360,270,9,N,Player,
newcodo01h,1971,BBWAA,360,270,8,N,Player,
brechha01h,1971,BBWAA,360,270,7,N,Player,
coopewa01h,1971,BBWAA,360,270,7,N,Player,
moseswa01h,1971,BBWAA,360,270,7,N,Player,
piercbi02h,1971,BBWAA,360,270,7,N,Player,
furilca01h,1971,BBWAA,360,270,5,N,Player,
shantbo01h,1971,BBWAA,360,270,5,N,Player,
lopated01h,1971,BBWAA,360,270,4,N,Player,
mcdougi01h,1971,BBWAA,360,270,4,N,Player,
sievero01h,1971,BBWAA,360,270,4,N,Player,
thomsbo01h,1971,BBWAA,360,270,4,N,Player,
erskica01h,1971,BBWAA,360,270,3,N,Player,
leonadu02h,1971,BBWAA,360,270,3,N,Player,
roepr01h,1971,BBWAA,360,270,3,N,Player,
jenseja01h,1971,BBWAA,360,270,2,N,Player,
moonwa01h,1971,BBWAA,360,270,2,N,Player,
powervi01h,1971,BBWAA,360,270,2,N,Player,
raschvi01h,1971,BBWAA,360,270,2,N,Player,
wertzvi01h,1971,BBWAA,360,270,2,N,Player,
brutobi01h,1971,BBWAA,360,270,1,N,Player,
bancrda01h,1971,Veterans,,,,Y,Player,
becklja01h,1971,Veterans,,,,Y,Player,
hafeych01h,1971,Veterans,,,,Y,Player,
hoopeha01h,1971,Veterans,,,,Y,Player,
kellejo01h,1971,Veterans,,,,Y,Player,
marquru01h,1971,Veterans,,,,Y,Player,
paigesa01h,1971,Negro League,,,,Y,Player,
weissge99h,1971,Veterans,,,,Y,Pioneer/Executive,
koufasa01h,1972,BBWAA,396,297,344,Y,Player,
berrayo01h,1972,BBWAA,396,297,339,Y,Player,
wynnea01h,1972,BBWAA,396,297,301,Y,Player,
kinerra01h,1972,BBWAA,396,297,235,N,Player,
hodgegi01h,1972,BBWAA,396,297,161,N,Player,
mizejo01h,1972,BBWAA,396,297,157,N,Player,
slaugen01h,1972,BBWAA,396,297,149,N,Player,
reesepe01h,1972,BBWAA,396,297,129,N,Player,
marioma01h,1972,BBWAA,396,297,120,N,Player,
lemonbo01h,1972,BBWAA,396,297,117,N,Player,
kellge01h,1972,BBWAA,396,297,115,N,Player,
reynoal01h,1972,BBWAA,396,297,105,N,Player,
schoere01h,1972,BBWAA,396,297,104,N,Player,
rizzuph01h,1972,BBWAA,396,297,103,N,Player,
newhoha01h,1972,BBWAA,396,297,92,N,Player,
snidedu01h,1972,BBWAA,396,297,84,N,Player,
foxne01h,1972,BBWAA,396,297,64,N,Player,
cavarph01h,1972,BBWAA,396,297,61,N,Player,
darkal01h,1972,BBWAA,396,297,55,N,Player,
dimagdo01h,1972,BBWAA,396,297,36,N,Player,
newsobo01h,1972,BBWAA,396,297,31,N,Player,
kellech01h,1972,BBWAA,396,297,24,N,Player,
sainjo01h,1972,BBWAA,396,297,21,N,Player,
vernomi01h,1972,BBWAA,396,297,12,N,Player,
ashburi01h,1972,BBWAA,396,297,11,N,Player,
kluszte01h,1972,BBWAA,396,297,10,N,Player,
thomsbo01h,1972,BBWAA,396,297,10,N,Player,
haddiha01h,1972,BBWAA,396,297,9,N,Player,
mcmilro01h,1972,BBWAA,396,297,9,N,Player,
shantbo01h,1972,BBWAA,396,297,9,N,Player,
coopewa01h,1972,BBWAA,396,297,8,N,Player,
richabo01h,1972,BBWAA,396,297,8,N,Player,
newcodo01h,1972,BBWAA,396,297,7,N,Player,
brechha01h,1972,BBWAA,396,297,5,N,Player,
leonadu02h,1972,BBWAA,396,297,5,N,Player,
erskica01h,1972,BBWAA,396,297,4,N,Player,
mcdougi01h,1972,BBWAA,396,297,4,N,Player,
piercbi02h,1972,BBWAA,396,297,4,N,Player,
raschvi01h,1972,BBWAA,396,297,4,N,Player,
wertzvi01h,1972,BBWAA,396,297,4,N,Player,
powervi01h,1972,BBWAA,396,297,3,N,Player,
sievero01h,1972,BBWAA,396,297,3,N,Player,
furilca01h,1972,BBWAA,396,297,2,N,Player,
lopated01h,1972,BBWAA,396,297,2,N,Player,
roepr01h,1972,BBWAA,396,297,2,N,Player,
jenseja01h,1972,BBWAA,396,297,1,N,Player,
gibsojo99h,1972,Negro League,,,,Y,Player,
gomezle01h,1972,Veterans,,,,Y,Player,
harriwi99h,1972,Veterans,,,,Y,Pioneer/Executive,
leonabu99h,1972,Negro League,,,,Y,Player,
youngro01h,1972,Veterans,,,,Y,Player,
spahnwa01h,1973,BBWAA,380,285,316,Y,Player,
fordwh01h,1973,BBWAA,380,285,255,N,Player,
kinerra01h,1973,BBWAA,380,285,235,N,Player,
hodgegi01h,1973,BBWAA,380,285,218,N,Player,
roberro01h,1973,BBWAA,380,285,213,N,Player,
lemonbo01h,1973,BBWAA,380,285,177,N,Player,
mizejo01h,1973,BBWAA,380,285,157,N,Player,
slaugen01h,1973,BBWAA,380,285,145,N,Player,
marioma01h,1973,BBWAA,380,285,127,N,Player,
reesepe01h,1973,BBWAA,380,285,126,N,Player,
kellge01h,1973,BBWAA,380,285,114,N,Player,
rizzuph01h,1973,BBWAA,380,285,111,N,Player,
snidedu01h,1973,BBWAA,380,285,101,N,Player,
schoere01h,1973,BBWAA,380,285,96,N,Player,
reynoal01h,1973,BBWAA,380,285,93,N,Player,
newhoha01h,1973,BBWAA,380,285,79,N,Player,
cavarph01h,1973,BBWAA,380,285,73,N,Player,
foxne01h,1973,BBWAA,380,285,73,N,Player,
darkal01h,1973,BBWAA,380,285,53,N,Player,
sainjo01h,1973,BBWAA,380,285,47,N,Player,
dimagdo01h,1973,BBWAA,380,285,43,N,Player,
newsobo01h,1973,BBWAA,380,285,33,N,Player,
ashburi01h,1973,BBWAA,380,285,25,N,Player,
vernomi01h,1973,BBWAA,380,285,23,N,Player,
kluszte01h,1973,BBWAA,380,285,14,N,Player,
burdele01h,1973,BBWAA,380,285,12,N,Player,
newcodo01h,1973,BBWAA,380,285,11,N,Player,
lawve01h,1973,BBWAA,380,285,9,N,Player,
coopewa01h,1973,BBWAA,380,285,8,N,Player,
groatdi01h,1973,BBWAA,380,285,7,N,Player,
raschvi01h,1973,BBWAA,380,285,7,N,Player,
leonadu02h,1973,BBWAA,380,285,6,N,Player,
mcmilro01h,1973,BBWAA,380,285,5,N,Player,
shantbo01h,1973,BBWAA,380,285,5,N,Player,
simmocu01h,1973,BBWAA,380,285,5,N,Player,
erskica01h,1973,BBWAA,380,285,4,N,Player,
piercbi02h,1973,BBWAA,380,285,4,N,Player,
brechha01h,1973,BBWAA,380,285,3,N,Player,
